ad_id,date,reach,impressions,clicks,ctr,cpc,cpm,cost,revenue,view_content,add_to_cart,initiate_checkout,purchase,form_view,lead,engagement,app_install,video_view
AD00003,2024-02-26,2226,3180,37,1.16,0.57,6.61,21.02,0.0,22,6,3,0,2,0,59,0,572
AD00003,2024-02-27,2000,2858,37,1.29,0.62,8.06,23.03,0.0,22,6,3,0,2,0,59,0,514
AD00003,2024-02-28,2072,2960,32,1.08,0.91,9.78,28.96,0.0,19,5,3,0,2,0,51,0,532
AD00003,2024-02-29,2835,4051,44,1.09,0.65,7.06,28.62,61.8,26,7,4,1,3,0,70,0,729
AD00003,2024-03-01,2349,3356,47,1.4,0.48,6.71,22.51,81.38,28,8,4,1,3,0,75,0,604
AD00003,2024-03-02,1934,2763,37,1.34,0.73,9.8,27.08,95.8,22,6,3,1,2,0,59,0,497
AD00003,2024-03-03,2084,2978,28,0.94,0.75,7.07,21.04,0.0,16,4,2,0,1,0,44,0,536
AD00003,2024-03-04,1498,2141,21,0.98,1.02,9.99,21.39,0.0,12,3,1,0,1,0,33,0,385
AD00003,2024-03-05,2413,3448,33,0.96,0.68,6.54,22.55,78.22,19,5,3,1,2,0,52,0,620
AD00003,2024-03-06,2781,3973,60,1.51,0.53,7.94,31.56,96.58,36,10,6,1,4,0,96,0,715
AD00003,2024-03-07,2515,3593,50,1.39,0.55,7.6,27.29,89.54,30,9,5,1,3,0,80,0,646
AD00003,2024-03-08,2315,3308,32,0.97,1.03,9.95,32.92,0.0,19,5,3,0,2,0,51,0,595
AD00003,2024-03-09,1876,2681,30,1.12,0.67,7.47,20.02,0.0,18,5,3,0,2,0,48,0,482
AD00003,2024-03-10,2285,3265,34,1.04,0.83,8.63,28.17,72.37,20,6,3,1,2,0,54,0,587
AD00003,2024-03-11,1667,2382,29,1.22,0.7,8.5,20.24,0.0,17,5,3,0,2,0,46,0,428
AD00003,2024-03-12,3474,4963,68,1.37,0.49,6.69,33.19,174.69,40,12,7,2,4,0,108,0,893
AD00003,2024-03-13,2011,2874,27,0.94,1.0,9.35,26.88,0.0,16,4,2,0,1,0,43,0,517
AD00003,2024-03-14,2557,3653,44,1.2,0.61,7.4,27.05,94.37,26,7,4,1,3,0,70,0,657
AD00003,2024-03-15,2329,3328,48,1.44,0.54,7.73,25.74,0.0,28,8,4,0,3,0,76,0,599
AD00003,2024-03-16,1441,2059,22,1.07,0.87,9.31,19.16,0.0,13,3,1,0,1,0,35,0,370
AD00003,2024-03-17,1678,2398,36,1.5,0.61,9.16,21.96,0.0,21,6,3,0,2,0,57,0,431
AD00003,2024-03-18,2425,3465,49,1.41,0.57,8.02,27.78,70.24,29,8,4,1,3,0,78,0,623
AD00003,2024-03-19,2867,4097,50,1.22,0.68,8.34,34.16,85.16,30,9,5,1,3,0,80,0,737
AD00003,2024-03-20,2522,3603,36,1.0,0.92,9.15,32.97,0.0,21,6,3,0,2,0,57,0,648
AD00003,2024-03-21,2787,3982,55,1.38,0.53,7.28,29.0,62.46,33,9,5,1,3,0,88,0,716
AD00003,2024-03-22,2525,3608,51,1.41,0.49,6.96,25.11,0.0,30,9,5,0,3,0,81,0,649
AD00003,2024-03-23,2951,4217,42,1.0,0.69,6.87,28.98,0.0,25,7,4,0,2,0,67,0,759
AD00003,2024-03-24,2455,3508,45,1.28,0.7,8.99,31.55,88.94,27,8,4,1,3,0,72,0,631
AD00003,2024-03-25,1600,2287,24,1.05,0.9,9.5,21.72,0.0,14,4,2,0,1,0,38,0,411
AD00003,2024-03-26,1786,2552,25,0.98,0.73,7.11,18.14,0.0,15,4,2,0,1,0,40,0,459
AD00003,2024-03-27,2276,3252,42,1.29,0.66,8.52,27.71,80.33,25,7,4,1,2,0,67,0,585
AD00003,2024-03-28,2216,3167,49,1.55,0.58,9.05,28.66,0.0,29,8,4,0,3,0,78,0,570
AD00003,2024-03-29,1584,2264,33,1.46,0.62,8.98,20.33,0.0,19,5,3,0,2,0,52,0,407
AD00003,2024-03-30,2034,2907,42,1.44,0.64,9.18,26.68,71.06,25,7,4,1,2,0,67,0,523
AD00003,2024-03-31,2426,3467,48,1.38,0.53,7.37,25.55,55.18,28,8,4,1,3,0,76,0,624
AD00004,2024-01-01,4335,6194,83,1.34,0.39,5.25,32.49,69.39,49,14,8,1,5,0,132,0,309
AD00004,2024-01-02,3620,5172,66,1.28,0.6,7.61,39.37,70.96,39,11,6,1,4,0,105,0,258
AD00004,2024-01-03,4613,6591,83,1.26,0.46,5.81,38.3,60.85,49,14,8,1,5,0,132,0,329
AD00004,2024-01-04,3693,5276,62,1.18,0.58,6.83,36.03,64.97,37,11,6,1,4,0,99,0,263
AD00004,2024-01-05,4440,6344,77,1.21,0.5,6.12,38.84,70.61,46,13,7,1,5,0,123,0,317
AD00004,2024-01-06,3001,4288,43,1.0,0.81,8.15,34.95,0.0,25,7,4,0,3,0,68,0,214
AD00004,2024-01-07,4687,6696,72,1.08,0.53,5.66,37.93,86.59,43,12,7,1,5,0,115,0,334
AD00004,2024-01-08,4005,5722,83,1.45,0.45,6.54,37.42,62.2,49,14,8,1,5,0,132,0,286
AD00004,2024-01-09,5444,7778,79,1.02,0.5,5.1,39.69,77.9,47,14,8,1,5,0,126,0,388
AD00004,2024-01-10,4459,6370,74,1.16,0.54,6.3,40.13,79.08,44,13,7,1,5,0,118,0,318
AD00004,2024-01-11,4048,5784,62,1.07,0.62,6.69,38.7,64.9,37,11,6,1,4,0,99,0,289
AD00004,2024-01-12,3660,5229,77,1.47,0.45,6.67,34.9,84.08,46,13,7,1,5,0,123,0,261
AD00004,2024-01-13,4194,5992,85,1.42,0.49,6.91,41.43,74.65,51,15,9,1,5,0,136,0,299
AD00004,2024-01-14,4114,5878,64,1.09,0.66,7.14,41.97,81.28,38,11,6,1,4,0,102,0,293
AD00004,2024-01-15,3684,5263,63,1.2,0.65,7.77,40.88,61.32,37,11,6,1,4,0,100,0,263
AD00004,2024-01-16,3071,4388,62,1.41,0.53,7.45,32.67,84.03,37,11,6,1,4,0,99,0,219
AD00004,2024-01-17,3693,5276,67,1.27,0.51,6.42,33.87,70.2,40,12,7,1,4,0,107,0,263
AD00004,2024-01-18,4180,5972,74,1.24,0.49,6.03,35.99,65.78,44,13,7,1,5,0,118,0,298
AD00004,2024-01-19,3722,5318,59,1.11,0.66,7.36,39.13,76.56,35,10,6,1,4,0,94,0,265
AD00004,2024-01-20,3723,5320,62,1.17,0.63,7.35,39.11,77.67,37,11,6,1,4,0,99,0,266
AD00004,2024-01-21,3758,5369,50,0.93,0.78,7.24,38.89,85.28,30,9,5,1,3,0,80,0,268
AD00004,2024-01-22,5110,7300,98,1.34,0.42,5.65,41.25,155.16,58,17,10,2,6,0,156,0,365
AD00004,2024-01-23,3987,5696,79,1.39,0.54,7.48,42.61,86.33,47,14,8,1,5,0,126,0,284
AD00004,2024-01-24,4846,6924,76,1.1,0.53,5.87,40.61,77.31,45,13,7,1,5,0,121,0,346
AD00004,2024-01-25,3761,5373,82,1.53,0.44,6.66,35.76,84.71,49,14,8,1,5,0,131,0,268
AD00004,2024-01-26,3511,5017,69,1.38,0.59,8.12,40.75,82.19,41,12,7,1,4,0,110,0,250
AD00004,2024-01-27,4048,5784,72,1.24,0.57,7.04,40.74,86.32,43,12,7,1,5,0,115,0,289
AD00004,2024-01-28,3459,4942,61,1.23,0.61,7.58,37.45,86.25,36,10,6,1,4,0,97,0,247
AD00004,2024-01-29,3099,4428,55,1.24,0.58,7.24,32.05,69.72,33,9,5,1,3,0,88,0,221
AD00004,2024-01-30,3637,5197,59,1.14,0.63,7.2,37.41,81.46,35,10,6,1,4,0,94,0,259
AD00004,2024-01-31,3594,5135,63,1.23,0.57,6.99,35.9,67.1,37,11,6,1,4,0,100,0,256
AD00004,2024-02-01,5299,7571,94,1.24,0.48,5.97,45.23,92.5,56,16,9,1,6,0,150,0,378
AD00004,2024-02-02,3697,5282,51,0.97,0.78,7.53,39.79,0.0,30,9,5,0,3,0,81,0,264
AD00004,2024-02-03,5488,7840,110,1.4,0.4,5.67,44.42,68.28,66,19,11,1,7,1,176,0,392
AD00004,2024-02-04,3884,5550,68,1.23,0.54,6.65,36.91,89.68,40,12,7,1,4,0,108,0,277
AD00004,2024-02-05,4280,6115,78,1.28,0.53,6.75,41.27,85.05,46,13,7,1,5,0,124,0,305
AD00004,2024-02-06,5488,7841,107,1.36,0.41,5.62,44.05,79.68,64,19,11,1,7,1,171,0,392
AD00004,2024-02-07,4168,5955,57,0.96,0.67,6.44,38.37,68.97,34,10,6,1,3,0,91,0,297
AD00004,2024-02-08,4946,7066,106,1.5,0.39,5.85,41.33,134.67,63,18,10,2,7,1,169,0,353
AD00004,2024-02-09,3812,5447,74,1.36,0.49,6.6,35.97,67.21,44,13,7,1,5,0,118,0,272
AD00004,2024-02-10,3635,5194,52,1.0,0.71,7.12,36.98,0.0,31,9,5,0,3,0,83,0,259
AD00004,2024-02-11,3954,5650,86,1.52,0.5,7.65,43.21,78.2,51,15,9,1,6,0,137,0,282
AD00004,2024-02-12,5945,8493,120,1.41,0.36,5.12,43.47,147.03,72,21,12,2,8,1,192,0,424
AD00004,2024-02-13,4803,6862,98,1.43,0.42,5.97,40.96,72.64,58,17,10,1,6,0,156,0,343
AD00004,2024-02-14,4526,6467,75,1.16,0.59,6.81,44.03,74.34,45,13,7,1,5,0,120,0,323
AD00004,2024-02-15,3663,5233,65,1.24,0.62,7.66,40.11,79.15,39,11,6,1,4,0,104,0,261
AD00004,2024-02-16,4477,6397,87,1.36,0.39,5.36,34.31,74.3,52,15,9,1,6,0,139,0,319
AD00004,2024-02-17,3900,5572,79,1.42,0.43,6.14,34.19,58.74,47,14,8,1,5,0,126,0,278
AD00004,2024-02-18,3846,5495,85,1.55,0.5,7.76,42.62,81.72,51,15,9,1,5,0,136,0,274
AD00004,2024-02-19,3853,5505,71,1.29,0.52,6.7,36.87,68.37,42,12,7,1,4,0,113,0,275
AD00004,2024-02-20,4460,6372,85,1.33,0.42,5.62,35.84,67.98,51,15,9,1,5,0,136,0,318
AD00004,2024-02-21,3134,4478,50,1.12,0.69,7.71,34.54,0.0,30,9,5,0,3,0,80,0,223
AD00004,2024-02-22,4102,5861,85,1.45,0.4,5.81,34.03,73.32,51,15,9,1,5,0,136,0,293
AD00004,2024-02-23,4322,6175,86,1.39,0.39,5.45,33.65,74.99,51,15,9,1,6,0,137,0,308
AD00004,2024-02-24,4460,6372,62,0.97,0.53,5.18,32.98,93.83,37,11,6,1,4,0,99,0,318
AD00004,2024-02-25,3546,5066,59,1.16,0.65,7.59,38.47,91.74,35,10,6,1,4,0,94,0,253
AD00004,2024-02-26,5226,7466,107,1.43,0.42,5.99,44.73,177.56,64,19,11,2,7,1,171,0,373
AD00004,2024-02-27,4458,6369,74,1.16,0.56,6.52,41.54,73.6,44,13,7,1,5,0,118,0,318
AD00004,2024-02-28,3245,4636,59,1.27,0.63,8.07,37.41,84.74,35,10,6,1,4,0,94,0,231
AD00004,2024-02-29,4173,5962,83,1.39,0.48,6.69,39.91,87.58,49,14,8,1,5,0,132,0,298
AD00004,2024-03-01,5012,7161,84,1.17,0.45,5.31,38.06,66.68,50,15,9,1,5,0,134,0,358
AD00004,2024-03-02,2870,4100,47,1.15,0.67,7.73,31.68,0.0,28,8,4,0,3,0,75,0,205
AD00004,2024-03-03,3854,5507,78,1.42,0.54,7.58,41.76,74.02,46,13,7,1,5,0,124,0,275
AD00004,2024-03-04,5281,7545,90,1.19,0.43,5.13,38.67,83.24,54,16,9,1,6,0,144,0,377
AD00004,2024-03-05,4211,6017,93,1.55,0.47,7.2,43.35,69.19,55,16,9,1,6,0,148,0,300
AD00004,2024-03-06,3328,4755,72,1.51,0.47,7.11,33.82,77.26,43,12,7,1,5,0,115,0,237
AD00004,2024-03-07,4249,6071,64,1.05,0.62,6.53,39.62,75.28,38,11,6,1,4,0,102,0,303
AD00004,2024-03-08,4762,6804,83,1.22,0.53,6.46,43.98,94.63,49,14,8,1,5,0,132,0,340
AD00004,2024-03-09,3575,5108,55,1.08,0.69,7.38,37.69,0.0,33,9,5,0,3,0,88,0,255
AD00004,2024-03-10,4757,6797,101,1.49,0.4,6.01,40.82,76.36,60,18,10,1,7,1,161,0,339
AD00004,2024-03-11,3892,5561,56,1.01,0.66,6.6,36.68,0.0,33,9,5,0,3,0,89,0,278
AD00004,2024-03-12,5439,7770,93,1.2,0.46,5.5,42.77,81.99,55,16,9,1,6,0,148,0,388
AD00004,2024-03-13,4087,5839,65,1.11,0.62,6.88,40.19,70.6,39,11,6,1,4,0,104,0,291
AD00004,2024-03-14,4923,7033,68,0.97,0.61,5.9,41.52,73.27,40,12,7,1,4,0,108,0,351
AD00004,2024-03-15,3997,5711,54,0.95,0.68,6.47,36.97,0.0,32,9,5,0,3,0,86,0,285
AD00004,2024-03-16,3460,4943,65,1.31,0.58,7.57,37.44,61.79,39,11,6,1,4,0,104,0,247
AD00004,2024-03-17,4321,6173,82,1.33,0.5,6.62,40.85,60.21,49,14,8,1,5,0,131,0,308
AD00004,2024-03-18,3240,4629,53,1.14,0.66,7.52,34.81,0.0,31,9,5,0,3,0,84,0,231
AD00004,2024-03-19,3116,4452,45,1.01,0.76,7.66,34.09,0.0,27,8,4,0,3,0,72,0,222
AD00004,2024-03-20,4358,6226,83,1.33,0.45,6.0,37.33,64.55,49,14,8,1,5,0,132,0,311
AD00004,2024-03-21,3784,5406,52,0.96,0.7,6.69,36.16,0.0,31,9,5,0,3,0,83,0,270
AD00004,2024-03-22,4195,5993,90,1.5,0.49,7.31,43.81,89.27,54,16,9,1,6,0,144,0,299
AD00004,2024-03-23,4255,6079,79,1.3,0.51,6.61,40.2,75.25,47,14,8,1,5,0,126,0,303
AD00004,2024-03-24,4844,6921,84,1.21,0.46,5.62,38.89,91.36,50,15,9,1,5,0,134,0,346
AD00004,2024-03-25,3318,4740,56,1.18,0.6,7.04,33.38,71.76,33,9,5,1,3,0,89,0,237
AD00004,2024-03-26,3524,5035,54,1.07,0.66,7.08,35.64,0.0,32,9,5,0,3,0,86,0,251
AD00004,2024-03-27,4053,5791,84,1.45,0.5,7.32,42.39,80.6,50,15,9,1,5,0,134,0,289
AD00004,2024-03-28,4296,6138,78,1.27,0.47,5.97,36.64,89.7,46,13,7,1,5,0,124,0,306
AD00004,2024-03-29,4790,6843,105,1.53,0.41,6.32,43.25,75.83,63,18,10,1,7,1,168,0,342
AD00004,2024-03-30,4601,6574,98,1.49,0.43,6.45,42.42,84.52,58,17,10,1,6,0,156,0,328
AD00004,2024-03-31,3504,5006,70,1.4,0.56,7.86,39.36,81.83,42,12,7,1,4,0,112,0,250
AD00005,2024-01-01,5091,7273,108,1.48,0.38,5.62,40.87,134.34,64,19,11,2,7,1,172,0,1309
AD00005,2024-01-02,4031,5759,64,1.11,0.65,7.2,41.44,76.32,38,11,6,1,4,0,102,0,1036
AD00005,2024-01-03,4127,5896,78,1.32,0.53,6.99,41.21,73.79,46,13,7,1,5,0,124,0,1061
AD00005,2024-01-04,4198,5998,82,1.37,0.45,6.11,36.63,79.32,49,14,8,1,5,0,131,0,1079
AD00005,2024-01-05,5804,8292,108,1.3,0.39,5.09,42.19,82.52,64,19,11,1,7,1,172,0,1492
AD00005,2024-01-06,4127,5896,94,1.59,0.38,6.06,35.74,83.39,56,16,9,1,6,0,150,0,1061
AD00005,2024-01-07,3731,5331,80,1.5,0.51,7.67,40.9,72.42,48,14,8,1,5,0,128,0,959
AD00005,2024-01-08,4974,7107,85,1.2,0.45,5.34,37.94,72.84,51,15,9,1,5,0,136,0,1279
AD00005,2024-01-09,4852,6932,106,1.53,0.33,5.01,34.75,85.45,63,18,10,1,7,1,169,0,1247
AD00005,2024-01-10,5083,7262,80,1.1,0.53,5.86,42.54,79.95,48,14,8,1,5,0,128,0,1307
AD00005,2024-01-11,3413,4877,64,1.31,0.61,7.96,38.81,80.61,38,11,6,1,4,0,102,0,877
AD00005,2024-01-12,3173,4533,58,1.28,0.62,7.97,36.12,87.25,34,10,6,1,4,0,92,0,815
AD00005,2024-01-13,4344,6206,99,1.6,0.38,6.06,37.6,76.76,59,17,10,1,6,0,158,0,1117
AD00005,2024-01-14,4886,6981,108,1.55,0.37,5.67,39.61,159.9,64,19,11,2,7,1,172,0,1256
AD00005,2024-01-15,4375,6251,91,1.46,0.44,6.39,39.96,170.1,54,16,9,2,6,0,145,0,1125
AD00005,2024-01-16,3226,4609,76,1.65,0.46,7.52,34.68,70.27,45,13,7,1,5,0,121,0,829
AD00005,2024-01-17,4339,6199,81,1.31,0.46,5.97,37.01,60.4,48,14,8,1,5,0,129,0,1115
AD00005,2024-01-18,3964,5664,67,1.18,0.56,6.58,37.25,89.83,40,12,7,1,4,0,107,0,1019
AD00005,2024-01-19,3655,5222,67,1.28,0.53,6.75,35.25,82.64,40,12,7,1,4,0,107,0,939
AD00005,2024-01-20,4221,6031,100,1.66,0.36,6.01,36.22,72.2,60,18,10,1,7,1,160,0,1085
AD00005,2024-01-21,3711,5302,65,1.23,0.54,6.62,35.09,65.58,39,11,6,1,4,0,104,0,954
AD00005,2024-01-22,3726,5324,78,1.47,0.46,6.73,35.82,64.97,46,13,7,1,5,0,124,0,958
AD00005,2024-01-23,5359,7657,112,1.46,0.35,5.19,39.75,130.56,67,20,12,2,7,1,179,0,1378
AD00005,2024-01-24,3894,5563,76,1.37,0.53,7.18,39.93,66.66,45,13,7,1,5,0,121,0,1001
AD00005,2024-01-25,4222,6032,83,1.38,0.43,5.93,35.79,72.25,49,14,8,1,5,0,132,0,1085
AD00005,2024-01-26,3536,5052,74,1.46,0.48,7.08,35.75,76.15,44,13,7,1,5,0,118,0,909
AD00005,2024-01-27,5359,7657,90,1.18,0.46,5.39,41.25,89.4,54,16,9,1,6,0,144,0,1378
AD00005,2024-01-28,3507,5011,84,1.68,0.46,7.73,38.71,87.58,50,15,9,1,5,0,134,0,901
AD00005,2024-01-29,4171,5959,87,1.46,0.45,6.6,39.33,153.82,52,15,9,2,6,0,139,0,1072
AD00005,2024-01-30,5457,7796,89,1.14,0.47,5.4,42.09,71.82,53,15,9,1,6,0,142,0,1403
AD00005,2024-01-31,5296,7566,89,1.18,0.45,5.26,39.81,145.5,53,15,9,2,6,0,142,0,1361
AD00005,2024-02-01,5139,7342,110,1.5,0.39,5.91,43.38,143.2,66,19,11,2,7,1,176,0,1321
AD00005,2024-02-02,4680,6687,85,1.27,0.49,6.17,41.29,80.48,51,15,9,1,5,0,136,0,1203
AD00005,2024-02-03,3426,4895,78,1.59,0.45,7.12,34.86,78.98,46,13,7,1,5,0,124,0,881
AD00005,2024-02-04,4751,6788,86,1.27,0.45,5.76,39.07,74.0,51,15,9,1,6,0,137,0,1221
AD00005,2024-02-05,4024,5749,65,1.13,0.55,6.22,35.74,72.01,39,11,6,1,4,0,104,0,1034
AD00005,2024-02-06,3992,5703,82,1.44,0.52,7.5,42.76,66.79,49,14,8,1,5,0,131,0,1026
AD00005,2024-02-07,4214,6020,72,1.2,0.61,7.28,43.84,67.67,43,12,7,1,5,0,115,0,1083
AD00005,2024-02-08,4966,7095,89,1.25,0.42,5.3,37.58,97.57,53,15,9,1,6,0,142,0,1277
AD00005,2024-02-09,4598,6569,85,1.29,0.47,6.09,40.02,64.84,51,15,9,1,5,0,136,0,1182
AD00005,2024-02-10,3687,5268,57,1.08,0.69,7.46,39.32,78.91,34,10,6,1,3,0,91,0,948
AD00005,2024-02-11,4050,5787,96,1.66,0.42,7.0,40.53,79.05,57,17,10,1,6,0,153,0,1041
AD00005,2024-02-12,4209,6014,75,1.25,0.52,6.51,39.16,65.43,45,13,7,1,5,0,120,0,1082
AD00005,2024-02-13,4229,6042,77,1.27,0.48,6.08,36.71,77.34,46,13,7,1,5,0,123,0,1087
AD00005,2024-02-14,3983,5691,81,1.42,0.49,7.03,39.99,65.33,48,14,8,1,5,0,129,0,1024
AD00005,2024-02-15,3831,5474,92,1.68,0.43,7.27,39.81,147.48,55,16,9,2,6,0,147,0,985
AD00005,2024-02-16,3922,5603,69,1.23,0.62,7.62,42.69,70.53,41,12,7,1,4,0,110,0,1008
AD00005,2024-02-17,3346,4780,69,1.44,0.53,7.64,36.53,87.13,41,12,7,1,4,0,110,0,860
AD00005,2024-02-18,4057,5797,73,1.26,0.49,6.12,35.47,66.3,43,12,7,1,5,0,116,0,1043
AD00005,2024-02-19,5809,8299,125,1.51,0.34,5.07,42.1,265.29,75,22,13,3,8,1,200,0,1493
AD00005,2024-02-20,3731,5331,70,1.31,0.47,6.13,32.68,83.79,42,12,7,1,4,0,112,0,959
AD00005,2024-02-21,3887,5554,92,1.66,0.43,7.14,39.65,87.08,55,16,9,1,6,0,147,0,999
AD00005,2024-02-22,3999,5713,83,1.45,0.47,6.9,39.42,77.64,49,14,8,1,5,0,132,0,1028
AD00005,2024-02-23,3235,4622,51,1.1,0.68,7.56,34.92,70.2,30,9,5,1,3,0,81,0,831
AD00005,2024-02-24,3688,5270,77,1.46,0.48,6.94,36.58,76.88,46,13,7,1,5,0,123,0,948
AD00005,2024-02-25,3290,4701,78,1.66,0.41,6.73,31.66,72.1,46,13,7,1,5,0,124,0,846
AD00005,2024-02-26,4216,6023,87,1.44,0.49,7.03,42.36,98.36,52,15,9,1,6,0,139,0,1084
AD00005,2024-02-27,4428,6327,106,1.68,0.33,5.45,34.51,183.39,63,18,10,2,7,1,169,0,1138
AD00005,2024-02-28,3458,4941,81,1.64,0.44,7.21,35.62,76.02,48,14,8,1,5,0,129,0,889
AD00005,2024-02-29,3359,4799,55,1.15,0.66,7.6,36.45,0.0,33,9,5,0,3,0,88,0,863
AD00005,2024-03-01,4157,5939,84,1.41,0.52,7.35,43.64,58.5,50,15,9,1,5,0,134,0,1069
AD00005,2024-03-02,3667,5239,85,1.62,0.47,7.68,40.24,62.26,51,15,9,1,5,0,136,0,943
AD00005,2024-03-03,3034,4335,56,1.29,0.58,7.43,32.21,61.01,33,9,5,1,3,0,89,0,780
AD00005,2024-03-04,4270,6101,62,1.02,0.52,5.31,32.42,84.5,37,11,6,1,4,0,99,0,1098
AD00005,2024-03-05,4282,6118,68,1.11,0.54,5.96,36.44,84.11,40,12,7,1,4,0,108,0,1101
AD00005,2024-03-06,3947,5640,75,1.33,0.51,6.84,38.55,78.17,45,13,7,1,5,0,120,0,1015
AD00005,2024-03-07,4181,5974,91,1.52,0.41,6.3,37.62,75.32,54,16,9,1,6,0,145,0,1075
AD00005,2024-03-08,3477,4968,70,1.41,0.54,7.64,37.96,90.3,42,12,7,1,4,0,112,0,894
AD00005,2024-03-09,5724,8178,95,1.16,0.44,5.11,41.78,144.73,57,17,10,2,6,0,152,0,1472
AD00005,2024-03-10,3442,4918,54,1.1,0.61,6.71,33.0,72.98,32,9,5,1,3,0,86,0,885
AD00005,2024-03-11,4117,5882,63,1.07,0.61,6.58,38.7,94.17,37,11,6,1,4,0,100,0,1058
AD00005,2024-03-12,4315,6165,84,1.36,0.48,6.48,39.95,83.62,50,15,9,1,5,0,134,0,1109
AD00005,2024-03-13,3542,5060,53,1.05,0.65,6.86,34.69,77.7,31,9,5,1,3,0,84,0,910
AD00005,2024-03-14,5437,7768,124,1.6,0.33,5.32,41.3,187.1,74,22,13,2,8,1,198,0,1398
AD00005,2024-03-15,3376,4823,69,1.43,0.54,7.7,37.12,60.54,41,12,7,1,4,0,110,0,868
AD00005,2024-03-16,3495,4994,83,1.66,0.45,7.53,37.6,79.2,49,14,8,1,5,0,132,0,898
AD00005,2024-03-17,4782,6832,88,1.29,0.47,6.06,41.42,65.24,52,15,9,1,6,0,140,0,1229
AD00005,2024-03-18,2977,4254,69,1.62,0.45,7.28,30.95,77.11,41,12,7,1,4,0,110,0,765
AD00005,2024-03-19,3467,4953,76,1.53,0.51,7.79,38.59,64.33,45,13,7,1,5,0,121,0,891
AD00005,2024-03-20,3700,5287,56,1.06,0.67,7.07,37.36,0.0,33,9,5,0,3,0,89,0,951
AD00005,2024-03-21,3846,5495,57,1.04,0.77,7.95,43.69,84.64,34,10,6,1,3,0,91,0,989
AD00005,2024-03-22,4113,5877,75,1.28,0.5,6.39,37.58,90.03,45,13,7,1,5,0,120,0,1057
AD00005,2024-03-23,5547,7925,123,1.55,0.33,5.08,40.23,132.99,73,21,12,2,8,1,196,0,1426
AD00005,2024-03-24,4811,6874,79,1.15,0.54,6.23,42.82,79.16,47,14,8,1,5,0,126,0,1237
AD00005,2024-03-25,4647,6639,82,1.24,0.54,6.68,44.35,70.84,49,14,8,1,5,0,131,0,1195
AD00005,2024-03-26,3119,4457,49,1.1,0.65,7.1,31.64,71.22,29,8,4,1,3,0,78,0,802
AD00005,2024-03-27,5365,7665,119,1.55,0.36,5.53,42.41,139.65,71,21,12,2,8,1,190,0,1379
AD00005,2024-03-28,3577,5110,77,1.51,0.51,7.7,39.36,67.84,46,13,7,1,5,0,123,0,919
AD00005,2024-03-29,5380,7686,130,1.69,0.32,5.44,41.85,152.85,78,23,13,2,9,1,208,0,1383
AD00005,2024-03-30,3469,4956,54,1.09,0.65,7.13,35.36,70.7,32,9,5,1,3,0,86,0,892
AD00005,2024-03-31,5121,7317,91,1.24,0.45,5.6,40.99,81.98,54,16,9,1,6,0,145,0,1317
AD00006,2024-01-01,3897,5568,64,1.15,0.67,7.69,42.8,0.0,38,11,6,0,4,0,102,0,278
AD00006,2024-01-02,3548,5069,77,1.52,0.45,6.85,34.73,70.92,46,13,7,1,5,0,123,0,253
AD00006,2024-01-03,4194,5992,84,1.4,0.43,6.0,35.98,71.96,50,15,9,1,5,0,134,0,299
AD00006,2024-01-04,3480,4972,75,1.51,0.47,7.16,35.58,83.43,45,13,7,1,5,0,120,0,248
AD00006,2024-01-05,3578,5112,68,1.33,0.59,7.81,39.94,72.33,40,12,7,1,4,0,108,0,255
AD00006,2024-01-06,3918,5598,55,0.98,0.79,7.79,43.61,0.0,33,9,5,0,3,0,88,0,279
AD00006,2024-01-07,4518,6455,69,1.07,0.53,5.67,36.61,88.28,41,12,7,1,4,0,110,0,322
AD00006,2024-01-08,3896,5566,60,1.08,0.61,6.54,36.42,57.49,36,10,6,1,4,0,96,0,278
AD00006,2024-01-09,4299,6142,71,1.16,0.59,6.82,41.9,82.12,42,12,7,1,4,0,113,0,307
AD00006,2024-01-10,5182,7404,73,0.99,0.52,5.13,37.99,94.49,43,12,7,1,5,0,116,0,370
AD00006,2024-01-11,3388,4840,48,0.99,0.71,7.05,34.14,0.0,28,8,4,0,3,0,76,0,242
AD00006,2024-01-12,3156,4509,62,1.38,0.55,7.52,33.93,83.33,37,11,6,1,4,0,99,0,225
AD00006,2024-01-13,3573,5105,67,1.31,0.57,7.43,37.92,80.08,40,12,7,1,4,0,107,0,255
AD00006,2024-01-14,4540,6486,95,1.46,0.41,5.99,38.83,86.05,57,17,10,1,6,0,152,0,324
AD00006,2024-01-15,4425,6322,72,1.14,0.5,5.68,35.92,58.56,43,12,7,1,5,0,115,0,316
AD00006,2024-01-16,3622,5175,72,1.39,0.5,6.98,36.12,89.63,43,12,7,1,5,0,115,0,258
AD00006,2024-01-17,3196,4566,69,1.51,0.49,7.39,33.74,92.1,41,12,7,1,4,0,110,0,228
AD00006,2024-01-18,4608,6584,79,1.2,0.44,5.26,34.65,72.22,47,14,8,1,5,0,126,0,329
AD00006,2024-01-19,5787,8268,98,1.19,0.43,5.15,42.6,74.38,58,17,10,1,6,0,156,0,413
AD00006,2024-01-20,4183,5976,83,1.39,0.46,6.44,38.49,97.96,49,14,8,1,5,0,132,0,298
AD00006,2024-01-21,3723,5320,78,1.47,0.44,6.4,34.04,66.12,46,13,7,1,5,0,124,0,266
AD00006,2024-01-22,4432,6332,96,1.52,0.39,5.91,37.43,77.15,57,17,10,1,6,0,153,0,316
